created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Oct 24 23:18:05 +0000 2023,1716957262441509142,Jelang Pendaftaran Prabowo-Gibran ke KPU: Berikut Rekayasa Lalu Lintas Sekitar Lokasi - Indo Bali News - IndoBali News https://t.co/m1vsjCJzqH #Jokowinomics #MenataMasaDepan #BersamaPrabowo,0,0,5,0,in,617688782,1716957262441509142,Jason20865405,https://twitter.com/Jason20865405/status/1716957262441509142
Tue Oct 24 23:17:54 +0000 2023,1716957214722912562,"@G0mb4k @KhoirilAnwar_ @prabowo @gibran_tweet @BANGSAygSUJUD @bengkeldodo @99propaganda @alextham878 @AlmaghribiS @Lembayung071 @drReUtari08 @Ndaxwz Mengelola Negara sebesar Indonesia kok Coba !!! Anak muda sangat penting,,,tetapi bila miskin Pengalaman dan Kemampuan, jadi apa Negri ini ???""",0,1,0,0,in,1441276344273301508,1716648150843490613,Ahoong19,https://twitter.com/Ahoong19/status/1716957214722912562
Tue Oct 24 23:17:53 +0000 2023,1716957211954704842,Ngikut skrg gibran sama prabowo ikut templete populiss,0,0,0,0,in,706060973392564224,1716957059051372596,secel01,https://twitter.com/secel01/status/1716957211954704842
Tue Oct 24 23:17:03 +0000 2023,1716957002122002458,Roundup: Jokowi Izinkan Gibran Rakabuming Maju Jadi Cawapres Prabowo https://t.co/JhpJJhYpeH,0,0,0,1,in,58880688,1716957002122002458,pikiran_rakyat,https://twitter.com/pikiran_rakyat/status/1716957002122002458
Tue Oct 24 23:17:02 +0000 2023,1716956997462188529,"@Kopirobusta9 Abunawas politik bermunculan  di saat pelaksanaan pemilu. Yuzril ,yang sering mengkritik kasus Gibran menabrak konstitusi ikut  Cawapres Prabowo .",0,0,0,1,in,1509700424018063369,1716901107455389823,MocangTian,https://twitter.com/MocangTian/status/1716956997462188529
Tue Oct 24 23:16:16 +0000 2023,1716956803978920406,"Personal opinion: Ada kemungjinan.. kenapa Jokowi support Gibran dgn Prabowo? Karna 1 Visi Misi. Selama ini terlihat spt di setir sm si nenek dan tau keburukan banteng, mungkin skrg waktunya untuk perbaikan dan melanjutkan apa yg sudah di bangun dgn Prabowo lewat Gibran.",0,0,0,0,in,973890647567446016,1716956803978920406,salsabilarafira,https://twitter.com/salsabilarafira/status/1716956803978920406
Tue Oct 24 23:16:11 +0000 2023,1716956784542572961,Berpolitik itu tidak boleh kaku. Dibawa santuy dan santun. PSI resmi dukung Prabowo-Gibran di pilpres 2024.   Selamat dan semangat menang.  #GibranCawapres https://t.co/wmeKJQuhT6,0,0,0,2,in,808331288386138112,1716956784542572961,idrisbue,https://twitter.com/idrisbue/status/1716956784542572961
Tue Oct 24 23:15:51 +0000 2023,1716956698773225569,"Keseruan di acara Konser Pilpres Santuy “Ojo Rungkad” PSI tadi, Alhamdulillah semakin bertambah gerbong dukungan untuk Pak @prabowo &amp  mas @gibran_tweet untuk menjadi capres dan cawapres 2024! 🔥  #PrabowoPresidenGerindraMenang #HabiburokhmanDPRRI https://t.co/XAeaZvdV7v",0,3,3,17,in,70412517,1716956698773225569,habiburokhman,https://twitter.com/habiburokhman/status/1716956698773225569
Tue Oct 24 23:15:37 +0000 2023,1716956640350716017,"Prabowo-Gibran Daftar ke KPU Hari Ini, Diantar Seluruh Ketum KIM - detikNews https://t.co/sD1A2pFGsD #Jokowinomics #MenataMasaDepan #BersamaPrabowo",0,0,5,0,in,4756014072,1716956640350716017,cuteysi,https://twitter.com/cuteysi/status/1716956640350716017
Tue Oct 24 23:15:35 +0000 2023,1716956633333710923,Jelang Pendaftaran Prabowo-Gibran ke KPU: Berikut Rekayasa Lalu Lintas Sekitar Lokasi - Indo Bali News - IndoBali News https://t.co/77YBCkNKlT #Jokowinomics #MenataMasaDepan #BersamaPrabowo,0,0,5,0,in,4756014072,1716956633333710923,cuteysi,https://twitter.com/cuteysi/status/1716956633333710923
Tue Oct 24 23:15:26 +0000 2023,1716956595794616732,#Semogasecepatnya_MenjemputTakdir @prabowo @gibran_tweet @jokowi https://t.co/MZjbVR4BRD,0,0,0,0,qme,2214855259,1716956595794616732,BenjaminBanglor,https://twitter.com/BenjaminBanglor/status/1716956595794616732
Tue Oct 24 23:14:51 +0000 2023,1716956447282549206,PSI mendeklarasikan dukungan untuk bakal capres-cawapres Prabowo Subianto-Gibran Rakabuming Raka di Pilpres 2024. #Polhuk #AdadiKompas   https://t.co/apy2jXacft,0,0,0,0,in,771030588,1716956447282549206,KompasData,https://twitter.com/KompasData/status/1716956447282549206
Tue Oct 24 23:14:28 +0000 2023,1716956353133224196,@Putri96960977 Bagus KPU Gagalkan. Pasangan Prabowo Gibran sebagai Capres Cawapres 2024,0,0,0,0,in,1552655430773800960,1716111575847993616,agungs4life,https://twitter.com/agungs4life/status/1716956353133224196
Tue Oct 24 23:14:16 +0000 2023,1716956300880593305,"stay up demi deklarasi prabowo-cipung eh ( mas gibran ) ,i love you pak wowo yakin beliau bisa tumpas opm di papua https://t.co/tRvwV94iwz",0,0,0,0,in,1243005805273575425,1716956300880593305,gogonuts1107,https://twitter.com/gogonuts1107/status/1716956300880593305
Tue Oct 24 23:14:04 +0000 2023,1716956252083986590,"@alisyarief Prabowo Gibran , Ganjar Mpud ad org yg sama, adapun intrik diluar hanyalah pemanis belaka ut mengaburkan permufakatan . https://t.co/6NjibSx3eQ",0,0,0,9,in,1605571349678026753,1716939304931586056,SyairHak,https://twitter.com/SyairHak/status/1716956252083986590
Tue Oct 24 23:13:54 +0000 2023,1716956209612574886,@Tita83079013 @gibran_tweet Lah istrinya Prabowo busana nya seperti apa ? 🤔😀 koq dr Gibran ke Ganjar sama Anies ? Gibran kan hanya CAWAPRES  ga Apple to apple,0,4,4,30,in,1270767175825936384,1716405040179712408,TheLadyJoker,https://twitter.com/TheLadyJoker/status/1716956209612574886
Tue Oct 24 23:13:52 +0000 2023,1716956200720613794,@gustavin_baidur @genx36545403 @prabowo @gibran_tweet @bengkeldodo @Lembayung071 @Ndons_Back @Kimberley_2024 @BANGSAygSUJUD @Minietweets_ @Ndaxwz @are_inismyname @Alie_Fahnoor Klian setongkol yak ? kok namanya sama 😂,0,1,0,1,in,1637887021355237376,1716820858721955990,SediaKadaharan,https://twitter.com/SediaKadaharan/status/1716956200720613794
Tue Oct 24 23:13:50 +0000 2023,1716956192239649156,"@Metro_TV @prabowo @PDI_Perjuangan @gibran_tweet Mau disanksi juga nggak ngefek. Yg jelas efeknya, kandang banteng akan  jadi milik Prabowo - Gibran.",0,0,0,0,in,1677275229637480448,1716738862343676271,NicoAkuba66992,https://twitter.com/NicoAkuba66992/status/1716956192239649156
Tue Oct 24 23:13:46 +0000 2023,1716956174833303945,"@kompascom Omong kosong, sebenarnya mereka main 2 kaki, 1 di ganjar 1 di gibran. sekalipun ganjar kalah &amp  Prabowo menang, mereka akan kembali bersalaman &amp  memegang kekuasaan",0,0,0,0,in,1511623499022233608,1716740957612466342,AJkampft,https://twitter.com/AJkampft/status/1716956174833303945
Tue Oct 24 23:13:08 +0000 2023,1716956016120857080,"Prabowo-Gibran Daftar ke KPU, Simak Pengalihan Arus Lalu Lintasnya https://t.co/b1gkc0nSUZ #TempoMetro",1,5,0,5,in,18129942,1716956016120857080,tempodotco,https://twitter.com/tempodotco/status/1716956016120857080
Tue Oct 24 23:13:04 +0000 2023,1716955999104589850,Hubungan Jokowi &amp  Megawati usai Gibran Resmi Jadi Wakil Prabowo https://t.co/RjRgp5rq6H,1,1,0,2,in,4187275698,1716955999104589850,TirtoID,https://twitter.com/TirtoID/status/1716955999104589850
Tue Oct 24 23:12:51 +0000 2023,1716955943475515418,@Candra4smara Pd banget dia sama prabowo n gibran walaupun nabrak aturan dan konstitusi.,0,0,0,0,in,2606542610,1716703247359226023,GSiwalette,https://twitter.com/GSiwalette/status/1716955943475515418
Tue Oct 24 23:12:29 +0000 2023,1716955852207448339,utk pendukung Prabowo-Gibran Tunjukan dirimu sekarang..! -yok saling follback💪  Mentan liga champion #SayaKecewa,0,0,0,1,in,951672831963676672,1716955852207448339,irawan_nadiaa,https://twitter.com/irawan_nadiaa/status/1716955852207448339
Tue Oct 24 23:12:19 +0000 2023,1716955809060638786,@OliviaCath1540 @prabowo @gibran_tweet Akarnya kan SKB 2 Menteri ttg Pembangunan Rumah Ibadah &amp  SKB ini kl ga dicabut ya terus berulang-ulang kasusnya. Kt lihat apakah duet Prabowo-Gibran berani mencabut SKB ini jk terpilih??,0,0,0,0,in,1138963591,1716773955766550997,checkpoint1945,https://twitter.com/checkpoint1945/status/1716955809060638786
Tue Oct 24 23:12:10 +0000 2023,1716955774512255043,"@AgusYudhoyono @prabowo @gibran_tweet Politik itu membenarkan yang salah,menyalahkan yang benar,politik itu jahat,politik itu membuat rakyat susah,politik itu sumber kekayaan dengan kekuasaan, Politik itu membuat sebagian manusia menjadi buta otak,politik itu...politik itu... Au ah gelap...",0,0,0,0,in,911455819882946564,1716305800397000801,HaneutM,https://twitter.com/HaneutM/status/1716955774512255043
Tue Oct 24 23:12:08 +0000 2023,1716955765259583689,Rekayasa lalu lintas sudah disiapkan saat pendaftaran capres dan cawapres Prabowo Subianto dan Gibran Rakabuming ke Kantor Komisi Pemilihan Umum (KPU)... https://t.co/ZSiuRmfnEk,0,0,0,0,in,46693036,1716955765259583689,inilahdotcom,https://twitter.com/inilahdotcom/status/1716955765259583689
Tue Oct 24 23:11:57 +0000 2023,1716955717960442149,"Media Asing Sorot Mengapa Prabowo Pilih Gibran, Sebut Ini https://t.co/TR1MffX0sa",0,1,0,0,in,847372542830444544,1716955717960442149,cnbcindonesia,https://twitter.com/cnbcindonesia/status/1716955717960442149
Tue Oct 24 23:11:53 +0000 2023,1716955701413842982,@PDemokrat @prabowo @gibran_tweet Amin...semoga sukses,0,0,0,0,in,913949799581286402,1716398615411970517,Arifinarsitek93,https://twitter.com/Arifinarsitek93/status/1716955701413842982
Tue Oct 24 23:11:20 +0000 2023,1716955563542847742,Prabowo-Gibran Daftar ke KPU Rabu 25 Oktober 2023 Pukul 10.00 WIB https://t.co/sBB98R8pfW,0,0,0,0,in,1515525370870898695,1716955563542847742,suster_slot,https://twitter.com/suster_slot/status/1716955563542847742
Tue Oct 24 23:11:15 +0000 2023,1716955542751719851,@Gojokaisen86 @Gerindra Saya yakin... Setiap niat baik yang diucapkan akan menjadi sebuah kekuatan agar bisa melangkah lebih mudah kedepan dalam menjalankan kontes politik nanti. Doa yang terbaik untuk pak prabowo dan mas gibran,0,0,0,0,in,983772276222029825,1716806081828278302,ruyasagit900,https://twitter.com/ruyasagit900/status/1716955542751719851
Tue Oct 24 23:10:56 +0000 2023,1716955462195929513,"@PDemokrat @prabowo @gibran_tweet Kesian kesian kesian , makna turun gunung ,  terbukti makin turun .. bagai longsor , hanyut terbawa air",0,0,0,0,in,1448081543134597120,1716398615411970517,adamfarassy,https://twitter.com/adamfarassy/status/1716955462195929513
Tue Oct 24 23:10:24 +0000 2023,1716955328624074902,Terpantau bakal macet pag ini krn ada deklarasi prabowo-gibran dan bakal dftr ke kpu,0,0,0,1,in,1328661956459315200,1716955328624074902,hotgreentea__,https://twitter.com/hotgreentea__/status/1716955328624074902
Tue Oct 24 23:10:22 +0000 2023,1716955320629821757,"@Tita83079013 Tunjuki juga istri prabowo dong... Jangan istri gibran sj... Msk plesiden RI duda , tua pikun lagi...😁",0,0,0,0,in,1399870426415730688,1716655168476024853,sugimanto_w,https://twitter.com/sugimanto_w/status/1716955320629821757
Tue Oct 24 23:10:08 +0000 2023,1716955260978356474,@Gojokaisen86 @info_beragam Saya rasa masyarakat Indonesia juga sudah mengerti siapa calon pemimpin masa depan yang diinginkan. Semoga pak prabowo dan mas gibran bisa benar benar memenuhi ekspektasi masyarakat dalam memilih seorang pemimpin yang tepat,0,0,0,0,in,983772276222029825,1716635631538081977,ruyasagit900,https://twitter.com/ruyasagit900/status/1716955260978356474
Tue Oct 24 23:10:07 +0000 2023,1716955256607719824,PSI mendeklarasikan dukungan untuk bakal capres-cawapres Prabowo Subianto-Gibran Rakabuming Raka di Pilpres 2024. #Polhuk #AdadiKompas   https://t.co/wwHACz66xR,0,0,0,2,in,255866913,1716955256607719824,hariankompas,https://twitter.com/hariankompas/status/1716955256607719824
Tue Oct 24 23:09:37 +0000 2023,1716955132649435162,"@SuperBEDJO12 @Gerindra @prabowo @gibran_tweet Masa lalu biarlah masa lalu ,masa kini mari bersatu untuk Indonesia",0,3,0,1,in,1227499861580251136,1716945623776403648,Lembayung071,https://twitter.com/Lembayung071/status/1716955132649435162
Tue Oct 24 23:09:35 +0000 2023,1716955123682086962,Prabowo Akui Tak Tahu Status Gibran di PDIP https://t.co/hl6KgKyetm,7,30,10,24,in,41730943,1716955123682086962,VIVAcoid,https://twitter.com/VIVAcoid/status/1716955123682086962
Tue Oct 24 23:09:13 +0000 2023,1716955030190989680,@Gojokaisen86 @SudaryonoSudar @prabowo @gibran_tweet Karena masyarakat tau kok siapa calon pemimpin yang benar-benar tulus untuk Indonesia kedepan. Maka dari itu hasil survei dari pak prabowo selalu menjadi yang tertinggi,0,0,0,0,in,983772276222029825,1716756427576848784,ruyasagit900,https://twitter.com/ruyasagit900/status/1716955030190989680
Tue Oct 24 23:08:41 +0000 2023,1716954897051251182,@AgusYudhoyono @prabowo @gibran_tweet https://t.co/yVRgffeAFD,0,0,0,0,qme,1125731636316758023,1716305800397000801,Winarso1012,https://twitter.com/Winarso1012/status/1716954897051251182
Tue Oct 24 23:08:38 +0000 2023,1716954883755258170,@niagantara @Gerindra @prabowo @gibran_tweet Amin,0,0,0,1,en,1227499861580251136,1716945623776403648,Lembayung071,https://twitter.com/Lembayung071/status/1716954883755258170
Tue Oct 24 23:08:31 +0000 2023,1716954853480833070,@NKhayat03 @Gerindra @prabowo @gibran_tweet Pagi..amin,0,0,0,1,in,1227499861580251136,1716945623776403648,Lembayung071,https://twitter.com/Lembayung071/status/1716954853480833070
Tue Oct 24 23:08:27 +0000 2023,1716954838821728534,"@msaid_didu Gibran itu “siapa” sih? Kok sampai bikin hattrick sedemikian rupa, hingga seorang Airlangga Hartato, Yusril Ihza Mahendra, Zulkifli Hasan hingga Pak SBY tidak “berdaya”. Dan lucunya, Gibran bikin goal dari luar lapangan ( PDI-P ) Prabowo-Gibran Bu Mega Capres Golkar Ganjar-Mahfud",0,0,0,0,in,271518094,1716804224523346431,percetakanku,https://twitter.com/percetakanku/status/1716954838821728534
Tue Oct 24 23:08:22 +0000 2023,1716954818756087996,@Gojokaisen86 @info_beragam Saya sih berharap nya ke arah program kerja yang akan dibuat oleh pak prabowo dan mas gibran nanti nya agar Indonesia kedepan bisa lebih maju lagi dibandingkan saat ini dan tentu saja program kerja nya bisa lebih pro rakyat,0,0,0,0,in,983772276222029825,1716718671870214443,ruyasagit900,https://twitter.com/ruyasagit900/status/1716954818756087996
Tue Oct 24 23:08:09 +0000 2023,1716954761680003539,Prabowo dan Gibran sudah mendapat izin cuti dari instansinya masing-masing untuk mendaftar Pilpres 2024. https://t.co/qfLnS6rKnG,0,0,0,3,in,23343960,1716954761680003539,kompascom,https://twitter.com/kompascom/status/1716954761680003539
Tue Oct 24 23:08:06 +0000 2023,1716954749625622677,PDI-P ditengarai sengaja tidak menyampaikan dengan jelas status Gibran yang diusung menjadi bakal cawapres Prabowo demi keuntungan politik. https://t.co/9rPZAXXpMF,18,70,32,94,in,23343960,1716954749625622677,kompascom,https://twitter.com/kompascom/status/1716954749625622677
Tue Oct 24 23:07:55 +0000 2023,1716954704838840539,@lovhiu @lhempeng @jalanparis @neohistoria_id Ya sdh klo kau benci gibran dan ingin prabowo mati cepat ga usah pilih prabowo..pilih pilihanmu saja krn saya all in pilih #prabowoGibran2024,0,0,0,0,in,942079081134174208,1716625184269156571,Robert32Arthur,https://twitter.com/Robert32Arthur/status/1716954704838840539
Tue Oct 24 23:07:47 +0000 2023,1716954668692287765,@OposisiCerdas Pamit mau fokus sukses kan Prabowo dan Gibran,0,0,0,0,in,1029894911858884609,1716766198241923520,SyahrirArie,https://twitter.com/SyahrirArie/status/1716954668692287765
Tue Oct 24 23:07:36 +0000 2023,1716954625772069176,@Lembayung071 @Gerindra @prabowo @gibran_tweet Siap kasih kejutan 2x🤣🤟 https://t.co/zfkrmEAhFr,0,1,0,0,in,1413307737442721792,1716945623776403648,SuperBEDJO12,https://twitter.com/SuperBEDJO12/status/1716954625772069176
Tue Oct 24 23:07:23 +0000 2023,1716954571438973115,@Gerindra @jokowi @PartaiGolkar  @gibran_tweet  @prabowo  Komen donk awokawokawok 😂,0,0,0,0,pl,1860445802,1716954571438973115,Simbah_merapi,https://twitter.com/Simbah_merapi/status/1716954571438973115
Tue Oct 24 23:06:55 +0000 2023,1716954450592702647,"Hari ini, pak @prabowo dan @gibran_tweet akan mendaftar ke KPU sebagai capres dan cawapres. Selamat ya @PDI_Perjuangan. Pilpres kali ini dapat Capres pak @ganjarpranowo dan Cawapres Gibran :)",0,0,0,0,in,106312179,1716954450592702647,imandnugroho,https://twitter.com/imandnugroho/status/1716954450592702647
Tue Oct 24 23:06:38 +0000 2023,1716954380019405057,@Gojokaisen86 @negativisme Saya berharap keputusan yang diambil pak prabowo dalam memilih mas gibran dalam pilpres nanti bisa benar-benar membawa kemenangan untuk pak prabowo dalam pemilu nanti agar pengabdian yang diharapkan bisa terwujud,0,0,0,0,in,983772276222029825,1716638527952486735,ruyasagit900,https://twitter.com/ruyasagit900/status/1716954380019405057
Tue Oct 24 23:06:22 +0000 2023,1716954314550505848,@anisfauzan1 @prabowo @gibran_tweet MantaPD om,0,0,0,0,in,1562372719693676546,1716952962558541885,David68159347,https://twitter.com/David68159347/status/1716954314550505848
Tue Oct 24 23:06:13 +0000 2023,1716954274834588073,"Jaga Hubungan dengan Seluruh Parpol, Prabowo Lebih Senang Gibran Tetap Jadi Kader PDIP https://t.co/tlRJiYCnHl",0,0,0,0,in,261160000,1716954274834588073,Newstagar,https://twitter.com/Newstagar/status/1716954274834588073
Tue Oct 24 23:06:01 +0000 2023,1716954224641413447,@CNNIndonesia Istana suda jadi posko pemenangan Prabowo gibran (cuma milik Prabowo dan gibran)bukan istana rakyat,0,0,0,0,in,1636242306801205248,1716791568567505182,GusUphy,https://twitter.com/GusUphy/status/1716954224641413447
Tue Oct 24 23:05:52 +0000 2023,1716954186460586155,@Gerindra WKWKWKW,0,0,0,0,in,1258411680754589697,1716443414047465699,sauki084,https://twitter.com/sauki084/status/1716954186460586155
Tue Oct 24 23:05:37 +0000 2023,1716954125035098502,"@TeddGus @prabowo @ganjarpranowo @gibran_tweet Jgn lupa puter balik ya, begonya udh kelewatan",0,0,0,0,in,1514557784465244160,1716667760988885320,AnantaPrasety10,https://twitter.com/AnantaPrasety10/status/1716954125035098502
Tue Oct 24 23:05:37 +0000 2023,1716954123571241449,@TeddGus @prabowo @ganjarpranowo @gibran_tweet https://t.co/NsbZtIeqNM,0,0,0,0,qme,80528370,1716667760988885320,loningkito,https://twitter.com/loningkito/status/1716954123571241449
Tue Oct 24 23:05:05 +0000 2023,1716953990414618969,"Prabowo-Gibran Daftar ke KPU Pagi Ini, Simak Rute Pengalihan Arus Lalu Lintas https://t.co/sGflL03J0q",0,0,0,1,in,903229236051247104,1716953990414618969,eradotid,https://twitter.com/eradotid/status/1716953990414618969
Tue Oct 24 23:04:54 +0000 2023,1716953946496065717,@Mahesa_Aditya_ @prabowo @gibran_tweet @anismatta @AgusYudhoyono @airlangga_hrt @Yusrilihza_Mhd @ZUL_Hasan Keren ya 💚🧡❤️💙🤍💛♥️,0,0,0,0,in,1695192728173187072,1716816656083939710,drReUtari08,https://twitter.com/drReUtari08/status/1716953946496065717
Tue Oct 24 23:04:17 +0000 2023,1716953788907696197,"Tuduhan takut berkompetisi sangat tidak berdasar. Jika takut tentunya gak berani nyapres.  Yang jelas itu,  @prabowo jagoan @TeddGus  TAKUT KALAH ke tiga kalinya.  Padahal, gak jaminan menang meskipun cawapresnya Gibran, karena kita kawatir dg negeri ini, Gibran masih ingusan.",0,0,0,1,in,122927706,1716953788907696197,sahid4h,https://twitter.com/sahid4h/status/1716953788907696197
Tue Oct 24 23:03:24 +0000 2023,1716953565057757268,"Yang bisa merasakan kebutuhan Anak Muda, Gen Z,  Milenials dan menjawab tantangan Masa Depan ya Mas Gibran @gibran_tweet   PRABOWO PRESIDEN, GERINDRA MENANG.  #AndreRosiade #Gerindra https://t.co/mpvWbRZsiT",4,76,8,31,in,190679407,1716953565057757268,andre_rosiade,https://twitter.com/andre_rosiade/status/1716953565057757268
Tue Oct 24 23:03:06 +0000 2023,1716953492399837484,"Prabowo-Gibran Bergabung, Pengamat Politik: Dukungan Politik Jokowi dan Keluarga kepada Prabowo https://t.co/WG25MdgKt3",1,1,2,3,in,55507370,1716953492399837484,tvOneNews,https://twitter.com/tvOneNews/status/1716953492399837484
Tue Oct 24 23:03:06 +0000 2023,1716953490415841544,Prabowo dan Gibran Rakabuming Daftar ke KPU Hari Ini 25 Oktober 2023 https://t.co/n8nqihDYhS,0,0,0,0,in,58880688,1716953490415841544,pikiran_rakyat,https://twitter.com/pikiran_rakyat/status/1716953490415841544
Tue Oct 24 23:02:50 +0000 2023,1716953424720539902,@detikcom Ditunggu pak prabowo dan mas gibran semua program kerja yang akan disampaikan nanti untuk 5 tahun kedepan,0,5,0,6,in,2388963246,1716797004280709354,Gojokaisen86,https://twitter.com/Gojokaisen86/status/1716953424720539902
Tue Oct 24 23:02:49 +0000 2023,1716953419943133684,@Nicho_Silalahi Prabowo - Gibran menang dijamin rumah sakit penuh orang setroke dan setress,0,0,0,0,in,3259056606,1716580616710533356,sayhidayat3,https://twitter.com/sayhidayat3/status/1716953419943133684
Tue Oct 24 23:02:40 +0000 2023,1716953380999123039,"@BANGSAygSUJUD @prabowo @gibran @alextham878 @Lembayung071 @Ndaxwz @Minietweets_ @mpoklela7 @bengkeldodo @Kimberley_2024 @Chaves1305 @are_inismyname @genx36545403 Elektabilitas nya melesat dan juga meroket sampai akhirnya gak pernah tahu kepastiannya, persis seperti pertumbuhan ekonomi RI yg dibilang meroket tapi entah kemana dan dirasakan oleh siapa nya 😓😓",0,0,0,0,in,1578591521590640641,1716706277362110479,GerradZacky,https://twitter.com/GerradZacky/status/1716953380999123039
Tue Oct 24 23:01:52 +0000 2023,1716953179269853246,@OliviaCath1540 @prabowo @gibran_tweet gak usah ngajak2 semua punya pilihan masing2 biarlah rakyat memilih sendiri.,0,0,0,0,in,1968440934,1716773955766550997,SesarSadewa,https://twitter.com/SesarSadewa/status/1716953179269853246
